college_degree,high_income,age,sex,race,native-country,propensity_score,propensity_logit,source_index,match_distance,pair_id,matched_role
1,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,27422,0.0,4553,treated
0,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,9992,0.0,4553,control
1,0,40,Male,White,Mexico,0.0711263527527146,-2.569514808506109,27424,0.0,4554,treated
0,0,40,Male,White,Mexico,0.0711263527527146,-2.569514808506109,16669,0.0,4554,control
1,0,32,Female,White,United-States,0.21524242640163127,-1.293609889082219,27429,0.0,4555,treated
0,0,32,Female,White,United-States,0.21524242640163127,-1.293609889082219,22291,0.0,4555,control
1,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,27439,0.0,4556,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,32148,0.0,4556,control
1,1,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,27447,0.0,4557,treated
0,0,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,24631,0.0,4557,control
1,0,45,Female,White,United-States,0.24959032491112068,-1.100798417482333,27448,0.0,4558,treated
0,0,45,Female,White,United-States,0.24959032491112068,-1.100798417482333,2251,0.0,4558,control
1,0,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,27451,0.0,4559,treated
0,0,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,5767,0.0,4559,control
1,1,43,Female,Black,United-States,0.13561250601969874,-1.8522195581287832,27453,0.0,4560,treated
0,0,43,Female,Black,United-States,0.13561250601969874,-1.8522195581287832,14819,0.0,4560,control
1,1,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,27454,0.0,4561,treated
0,0,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,18746,0.0,4561,control
1,0,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,27455,0.0,4562,treated
0,1,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,9148,0.0,4562,control
1,0,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,27472,0.0,4563,treated
0,0,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,18216,0.0,4563,control
1,0,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,27477,0.0,4564,treated
0,1,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,28659,0.0,4564,control
1,0,61,Female,White,United-States,0.29661028536801726,-0.8634919908978589,27562,0.0,4565,treated
0,0,61,Female,White,United-States,0.29661028536801726,-0.8634919908978589,2793,0.0,4565,control
1,1,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,27478,0.0,4566,treated
0,0,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,19539,0.0,4566,control
1,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,27481,0.0,4567,treated
0,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,10001,0.0,4567,control
1,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,27482,0.0,4568,treated
0,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,22406,0.0,4568,control
1,0,40,Female,White,United-States,0.2359602107312934,-1.1749566757899819,27483,0.0,4569,treated
0,0,40,Female,White,United-States,0.2359602107312934,-1.1749566757899819,16503,0.0,4569,control
1,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,27489,0.0,4570,treated
0,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,17201,0.0,4570,control
1,0,34,Male,White,El-Salvador,0.09624523328503949,-2.239658600202219,27497,0.0,4571,treated
0,0,34,Male,White,El-Salvador,0.09624523328503949,-2.239658600202219,12383,0.0,4571,control
1,0,47,Female,White,United-States,0.2551872767878399,-1.0711351141592742,27504,0.0,4572,treated
0,0,47,Female,White,United-States,0.2551872767878399,-1.0711351141592742,23623,0.0,4572,control
1,1,28,Female,Black,United-States,0.11158083751953997,-2.074694333051728,27515,0.0,4573,treated
0,0,28,Female,Black,United-States,0.11158083751953997,-2.074694333051728,92,0.0,4573,control
1,0,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,27520,0.0,4574,treated
0,0,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,6464,0.0,4574,control
1,0,29,Female,White,United-States,0.20782188901819054,-1.3381048440668075,27529,0.0,4575,treated
0,0,29,Female,White,United-States,0.20782188901819054,-1.3381048440668075,11624,0.0,4575,control
1,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,27548,0.0,4576,treated
0,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,31668,0.0,4576,control
1,0,23,Male,White,United-States,0.22205705331631642,-1.25371884240334,27551,0.0,4577,treated
0,0,23,Male,White,United-States,0.22205705331631642,-1.25371884240334,10297,0.0,4577,control
1,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,26200,0.0,4578,treated
0,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,8304,0.0,4578,control
1,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,26196,0.0,4579,treated
0,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,4710,0.0,4579,control
1,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,28256,0.0,4580,treated
0,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,17743,0.0,4580,control
1,0,33,Female,White,United-States,0.21775826636480805,-1.278778237420689,24971,0.0,4581,treated
0,0,33,Female,White,United-States,0.21775826636480805,-1.278778237420689,7444,0.0,4581,control
1,1,52,Male,White,United-States,0.3049998144664541,-0.8236009442189801,24820,0.0,4582,treated
0,0,52,Male,White,United-States,0.3049998144664541,-0.8236009442189801,30103,0.0,4582,control
1,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,24824,0.0,4583,treated
0,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,15234,0.0,4583,control
1,1,72,Male,White,United-States,0.3712243518676044,-0.5269679109883874,24832,0.0,4584,treated
0,1,72,Male,White,United-States,0.3712243518676044,-0.5269679109883874,6623,0.0,4584,control
1,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,24833,0.0,4585,treated
0,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,6250,0.0,4585,control
1,1,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,24835,0.0,4586,treated
0,0,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,9481,0.0,4586,control
1,0,27,Female,White,United-States,0.20298067513223492,-1.3677681473898669,24839,0.0,4587,treated
0,0,27,Female,White,United-States,0.20298067513223492,-1.3677681473898669,14155,0.0,4587,control
1,0,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,24853,0.0,4588,treated
0,1,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,4943,0.0,4588,control
1,0,27,Female,White,United-States,0.20298067513223492,-1.3677681473898669,24856,0.0,4589,treated
0,0,27,Female,White,United-States,0.20298067513223492,-1.3677681473898669,16224,0.0,4589,control
1,1,63,Male,White,United-States,0.34063790904924474,-0.660452775942154,24859,0.0,4590,treated
0,0,63,Male,White,United-States,0.34063790904924474,-0.660452775942154,17633,0.0,4590,control
1,0,28,Male,White,United-States,0.2351312135833472,-1.1795605840956915,24864,0.0,4591,treated
0,0,28,Male,White,United-States,0.2351312135833472,-1.1795605840956915,514,0.0,4591,control
1,0,35,Female,White,United-States,0.2228533855709514,-1.24911493409763,24870,0.0,4592,treated
0,0,35,Female,White,United-States,0.2228533855709514,-1.24911493409763,18185,0.0,4592,control
1,0,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,24871,0.0,4593,treated
0,1,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,10591,0.0,4593,control
1,0,42,Female,White,England,0.39351011342384234,-0.4325812844537917,24874,0.0,4594,treated
0,0,42,Female,White,England,0.39351011342384234,-0.4325812844537917,17578,0.0,4594,control
1,1,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,24879,0.0,4595,treated
0,0,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,19330,0.0,4595,control
1,1,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,24880,0.0,4596,treated
0,1,46,Male,White,United-States,0.28646996105380246,-0.9125908541881581,5098,0.0,4596,control
1,1,45,Male,White,Canada,0.35917580275791616,-0.5789431861314683,24885,0.0,4597,treated
0,1,45,Male,White,Canada,0.35917580275791616,-0.5789431861314683,22531,0.0,4597,control
1,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,24891,0.0,4598,treated
0,0,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,9628,0.0,4598,control
1,1,28,Female,White,United-States,0.2053907053243441,-1.3529364957283374,24892,0.0,4599,treated
0,0,28,Female,White,United-States,0.2053907053243441,-1.3529364957283374,6396,0.0,4599,control
1,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,24893,0.0,4600,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,3383,0.0,4600,control
1,1,30,Male,White,United-States,0.24050784563740463,-1.1498972807726324,24921,0.0,4601,treated
0,0,30,Male,White,United-States,0.24050784563740463,-1.1498972807726324,24938,0.0,4601,control
1,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,24922,0.0,4602,treated
0,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,17417,0.0,4602,control
1,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,24927,0.0,4603,treated
0,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,10516,0.0,4603,control
1,1,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,24928,0.0,4604,treated
0,0,41,Male,White,United-States,0.27155466679716705,-0.9867491124958063,1914,0.0,4604,control
1,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,24935,0.0,4605,treated
0,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,11847,0.0,4605,control
1,0,28,Male,White,United-States,0.2351312135833472,-1.1795605840956915,24940,0.0,4606,treated
0,0,28,Male,White,United-States,0.2351312135833472,-1.1795605840956915,3799,0.0,4606,control
1,1,55,Male,White,United-States,0.31451259782769037,-0.7791059892343912,24946,0.0,4607,treated
0,0,55,Male,White,United-States,0.31451259782769037,-0.7791059892343912,1659,0.0,4607,control
1,0,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,24963,0.0,4608,treated
0,1,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,9952,0.0,4608,control
1,0,26,Male,White,,0.3833182339354847,-0.47548757243464845,24817,0.0060322864838057155,4609,treated
0,0,57,Male,Asian-Pac-Islander,United-States,0.384745178219464,-0.46945528595084274,21963,0.0060322864838057155,4609,control
1,0,49,Male,White,United-States,0.29565066017376906,-0.8680958992035691,24815,0.0,4610,treated
0,0,49,Male,White,United-States,0.29565066017376906,-0.8680958992035691,1660,0.0,4610,control
1,0,29,Male,White,United-States,0.23780907568172535,-1.1647289324341619,24813,0.0,4611,treated
0,0,29,Male,White,United-States,0.23780907568172535,-1.1647289324341619,26024,0.0,4611,control
1,0,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,24747,0.0,4612,treated
0,0,54,Male,White,United-States,0.3113238075229265,-0.7939376408959209,20222,0.0,4612,control
1,1,29,Male,White,United-States,0.23780907568172535,-1.1647289324341619,24658,0.0,4613,treated
0,0,29,Male,White,United-States,0.23780907568172535,-1.1647289324341619,26240,0.0,4613,control
1,1,29,Female,White,United-States,0.20782188901819054,-1.3381048440668075,24661,0.0,4614,treated
0,0,29,Female,White,United-States,0.20782188901819054,-1.3381048440668075,13170,0.0,4614,control
1,1,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,24664,0.0,4615,treated
0,1,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,27764,0.0,4615,control
1,0,40,Female,White,United-States,0.2359602107312934,-1.1749566757899819,24669,0.0,4616,treated
0,0,40,Female,White,United-States,0.2359602107312934,-1.1749566757899819,19167,0.0,4616,control
1,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,24693,0.0,4617,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,998,0.0,4617,control
1,1,68,Male,White,United-States,0.35748551495340336,-0.5862945176345059,24698,0.0,4618,treated
0,0,68,Male,White,United-States,0.35748551495340336,-0.5862945176345059,15687,0.0,4618,control
1,0,45,Female,White,United-States,0.24959032491112068,-1.100798417482333,24706,0.0,4619,treated
0,0,45,Female,White,United-States,0.24959032491112068,-1.100798417482333,2301,0.0,4619,control
1,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,24707,0.0,4620,treated
0,0,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,26866,0.0,4620,control
1,1,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,24719,0.0,4621,treated
0,0,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,32184,0.0,4621,control
1,1,57,Male,White,United-States,0.3209427488989978,-0.7494426859113322,24723,0.0,4622,treated
0,0,57,Male,White,United-States,0.3209427488989978,-0.7494426859113322,9635,0.0,4622,control
1,1,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,24729,0.0,4623,treated
0,0,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,30571,0.0,4623,control
1,0,54,Female,White,United-States,0.2754162918835932,-0.9673135525285665,24746,0.0,4624,treated
0,0,54,Female,White,United-States,0.2754162918835932,-0.9673135525285665,20586,0.0,4624,control
1,0,47,Female,White,Germany,0.3572308893842696,-0.5874032565806971,24751,0.0,4625,treated
0,0,47,Female,White,Germany,0.3572308893842696,-0.5874032565806971,16816,0.0,4625,control
1,1,39,Female,White,United-States,0.2332967953758801,-1.1897883274515113,24811,0.0,4626,treated
0,0,39,Female,White,United-States,0.2332967953758801,-1.1897883274515113,10282,0.0,4626,control
1,1,58,Male,White,United-States,0.3241836844162955,-0.7346110342498023,24755,0.0,4627,treated
0,0,58,Male,White,United-States,0.3241836844162955,-0.7346110342498023,25543,0.0,4627,control
1,0,45,Female,White,United-States,0.24959032491112068,-1.100798417482333,24760,0.0,4628,treated
0,0,45,Female,White,United-States,0.24959032491112068,-1.100798417482333,7999,0.0,4628,control
1,1,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,24763,0.0,4629,treated
0,0,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,11045,0.0,4629,control
1,0,29,Female,Black,United-States,0.11305959925601848,-2.0598626813901983,24767,0.0,4630,treated
0,0,29,Female,Black,United-States,0.11305959925601848,-2.0598626813901983,12127,0.0,4630,control
1,0,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,24770,0.0,4631,treated
0,0,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,10021,0.0,4631,control
1,0,56,Female,White,Mexico,0.07546762634279242,-2.5055842935542803,24773,0.0008520574700963124,4632,treated
0,0,23,Female,White,Dominican-Republic,0.07540819786470676,-2.5064363510243766,30496,0.0008520574700963124,4632,control
1,1,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,24775,0.0,4633,treated
0,1,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,1177,0.0,4633,control
1,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,24789,0.0,4634,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,1757,0.0,4634,control
1,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,24790,0.0,4635,treated
0,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,12304,0.0,4635,control
1,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,24795,0.0,4636,treated
0,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,5494,0.0,4636,control
1,0,73,Male,White,United-States,0.37469287015129926,-0.5121362593268576,24798,0.0,4637,treated
0,0,73,Male,White,United-States,0.37469287015129926,-0.5121362593268576,5914,0.0,4637,control
1,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,24808,0.0,4638,treated
0,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,18122,0.0,4638,control
1,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,24968,0.0,4639,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,1870,0.0,4639,control
1,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,24984,0.0,4640,treated
0,0,25,Female,White,United-States,0.1982240178038876,-1.3974314507129262,12869,0.0,4640,control
1,1,37,Female,White,United-States,0.2280329677680787,-1.2194516307745704,24650,0.0,4641,treated
